,Unnamed: 0,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
43110,43110,NIFTY,14-Mar-2024,21-Mar-2024,22950.0,3.25,22146.65,919.2
43111,43111,NIFTY,14-Mar-2024,21-Mar-2024,20900.0,1292.0,22146.65,2.25
43112,43112,NIFTY,14-Mar-2024,21-Mar-2024,20450.0,1630.0,22146.65,1.65
43113,43113,NIFTY,14-Mar-2024,21-Mar-2024,23050.0,2.2,22146.65,1072.5
43114,43114,NIFTY,14-Mar-2024,21-Mar-2024,22150.0,193.7,22146.65,121.05
43115,43115,NIFTY,14-Mar-2024,21-Mar-2024,20150.0,2070.0,22146.65,1.4
43116,43116,NIFTY,14-Mar-2024,21-Mar-2024,24000.0,1.15,22146.65,1772.0
43117,43117,NIFTY,14-Mar-2024,21-Mar-2024,22500.0,44.2,22146.65,321.85
43118,43118,NIFTY,14-Mar-2024,21-Mar-2024,22300.0,113.2,22146.65,190.45
43119,43119,NIFTY,14-Mar-2024,21-Mar-2024,22450.0,56.65,22146.65,288.2
43120,43120,NIFTY,14-Mar-2024,21-Mar-2024,23400.0,1.3,22146.65,1184.25
43121,43121,NIFTY,14-Mar-2024,21-Mar-2024,24250.0,0.9,22146.65,2176.7
43122,43122,NIFTY,14-Mar-2024,21-Mar-2024,23250.0,1.4,22146.65,1242.45
43123,43123,NIFTY,14-Mar-2024,21-Mar-2024,21900.0,372.7,22146.65,51.75
43124,43124,NIFTY,14-Mar-2024,21-Mar-2024,21050.0,1160.0,22146.65,3.05
43125,43125,NIFTY,14-Mar-2024,21-Mar-2024,21650.0,592.65,22146.65,20.15
43126,43126,NIFTY,14-Mar-2024,21-Mar-2024,21750.0,496.95,22146.65,29.6
43127,43127,NIFTY,14-Mar-2024,21-Mar-2024,21300.0,926.25,22146.65,5.75
43128,43128,NIFTY,14-Mar-2024,21-Mar-2024,21100.0,1110.0,22146.65,3.3
43129,43129,NIFTY,14-Mar-2024,21-Mar-2024,22700.0,13.4,22146.65,490.75
43130,43130,NIFTY,14-Mar-2024,21-Mar-2024,23000.0,2.8,22146.65,775.8
43131,43131,NIFTY,14-Mar-2024,21-Mar-2024,22350.0,91.65,22146.65,219.85
43132,43132,NIFTY,14-Mar-2024,21-Mar-2024,22750.0,9.75,22146.65,551.05
43133,43133,NIFTY,14-Mar-2024,21-Mar-2024,24200.0,1.0,22146.65,2128.05
43134,43134,NIFTY,14-Mar-2024,21-Mar-2024,23850.0,1.1,22146.65,1791.45
43135,43135,NIFTY,14-Mar-2024,21-Mar-2024,20550.0,1672.65,22146.65,1.75
43136,43136,NIFTY,14-Mar-2024,21-Mar-2024,21950.0,333.35,22146.65,61.55
43137,43137,NIFTY,14-Mar-2024,21-Mar-2024,22400.0,73.05,22146.65,253.0
43138,43138,NIFTY,14-Mar-2024,21-Mar-2024,22000.0,294.7,22146.65,73.8
43139,43139,NIFTY,14-Mar-2024,21-Mar-2024,20950.0,1160.0,22146.65,2.55
43140,43140,NIFTY,14-Mar-2024,21-Mar-2024,23150.0,1.65,22146.65,1156.45
43141,43141,NIFTY,14-Mar-2024,21-Mar-2024,23500.0,1.25,22146.65,1465.35
43142,43142,NIFTY,14-Mar-2024,21-Mar-2024,22100.0,225.5,22146.65,103.5
43143,43143,NIFTY,14-Mar-2024,21-Mar-2024,23200.0,1.5,22146.65,974.45
43144,43144,NIFTY,14-Mar-2024,21-Mar-2024,22600.0,24.95,22146.65,400.4
43145,43145,NIFTY,14-Mar-2024,21-Mar-2024,23700.0,1.1,22146.65,1471.65
43146,43146,NIFTY,14-Mar-2024,21-Mar-2024,20400.0,1805.0,22146.65,1.6
43147,43147,NIFTY,14-Mar-2024,21-Mar-2024,23900.0,1.05,22146.65,1839.05
43148,43148,NIFTY,14-Mar-2024,21-Mar-2024,22900.0,4.0,22146.65,675.35
43149,43149,NIFTY,14-Mar-2024,21-Mar-2024,22550.0,33.65,22146.65,359.2
43150,43150,NIFTY,14-Mar-2024,21-Mar-2024,20500.0,1714.6,22146.65,1.65
43151,43151,NIFTY,14-Mar-2024,21-Mar-2024,23950.0,1.05,22146.65,1886.8
43152,43152,NIFTY,14-Mar-2024,21-Mar-2024,20850.0,1385.0,22146.65,2.15
43153,43153,NIFTY,14-Mar-2024,21-Mar-2024,21850.0,411.85,22146.65,43.0
43154,43154,NIFTY,14-Mar-2024,21-Mar-2024,24150.0,0.95,22146.65,2079.5
43155,43155,NIFTY,14-Mar-2024,21-Mar-2024,23350.0,1.35,22146.65,1100.0
43156,43156,NIFTY,14-Mar-2024,21-Mar-2024,22850.0,5.25,22146.65,624.0
43157,43157,NIFTY,14-Mar-2024,21-Mar-2024,20600.0,1600.0,22146.65,1.75
43158,43158,NIFTY,14-Mar-2024,21-Mar-2024,22650.0,18.3,22146.65,450.1
43159,43159,NIFTY,14-Mar-2024,21-Mar-2024,22250.0,136.85,22146.65,165.25
43160,43160,NIFTY,14-Mar-2024,21-Mar-2024,21550.0,680.3,22146.65,13.9
43161,43161,NIFTY,14-Mar-2024,21-Mar-2024,20650.0,1460.0,22146.65,1.75
43162,43162,NIFTY,14-Mar-2024,21-Mar-2024,20300.0,1910.0,22146.65,1.55
43163,43163,NIFTY,14-Mar-2024,21-Mar-2024,21600.0,636.0,22146.65,16.85
43164,43164,NIFTY,14-Mar-2024,21-Mar-2024,20700.0,1526.3,22146.65,1.9
43165,43165,NIFTY,14-Mar-2024,21-Mar-2024,21350.0,876.25,22146.65,6.8
43166,43166,NIFTY,14-Mar-2024,21-Mar-2024,21150.0,1065.0,22146.65,3.95
43167,43167,NIFTY,14-Mar-2024,21-Mar-2024,22200.0,163.1,22146.65,141.8
43168,43168,NIFTY,14-Mar-2024,21-Mar-2024,21200.0,1029.7,22146.65,4.15
43169,43169,NIFTY,14-Mar-2024,21-Mar-2024,23750.0,1.1,22146.65,1696.95
43170,43170,NIFTY,14-Mar-2024,21-Mar-2024,23650.0,1.15,22146.65,1603.45
43171,43171,NIFTY,14-Mar-2024,21-Mar-2024,20800.0,1375.0,22146.65,2.0
43172,43172,NIFTY,14-Mar-2024,21-Mar-2024,23550.0,1.2,22146.65,1511.05
43173,43173,NIFTY,14-Mar-2024,21-Mar-2024,23800.0,1.05,22146.65,1744.1
43174,43174,NIFTY,14-Mar-2024,21-Mar-2024,21500.0,728.0,22146.65,11.55
43175,43175,NIFTY,14-Mar-2024,21-Mar-2024,21700.0,544.95,22146.65,24.65
43176,43176,NIFTY,14-Mar-2024,21-Mar-2024,21000.0,1219.15,22146.65,2.8
43177,43177,NIFTY,14-Mar-2024,21-Mar-2024,20200.0,2001.2,22146.65,1.4
43178,43178,NIFTY,14-Mar-2024,21-Mar-2024,23450.0,1.2,22146.65,1420.0
43179,43179,NIFTY,14-Mar-2024,21-Mar-2024,20250.0,1815.0,22146.65,1.5
43180,43180,NIFTY,14-Mar-2024,21-Mar-2024,20750.0,1348.35,22146.65,1.95
43181,43181,NIFTY,14-Mar-2024,21-Mar-2024,24050.0,1.05,22146.65,1982.85
43182,43182,NIFTY,14-Mar-2024,21-Mar-2024,21800.0,454.9,22146.65,36.0
43183,43183,NIFTY,14-Mar-2024,21-Mar-2024,21250.0,980.15,22146.65,4.9
43184,43184,NIFTY,14-Mar-2024,21-Mar-2024,20350.0,1719.45,22146.65,1.55
43185,43185,NIFTY,14-Mar-2024,21-Mar-2024,23300.0,1.4,22146.65,1126.0
43186,43186,NIFTY,14-Mar-2024,21-Mar-2024,22800.0,7.05,22146.65,588.55
43187,43187,NIFTY,14-Mar-2024,21-Mar-2024,23600.0,1.1,22146.65,1220.0
43188,43188,NIFTY,14-Mar-2024,21-Mar-2024,22050.0,259.35,22146.65,87.55
43189,43189,NIFTY,14-Mar-2024,21-Mar-2024,23100.0,1.9,22146.65,870.65
43190,43190,NIFTY,14-Mar-2024,21-Mar-2024,24100.0,1.0,22146.65,2031.1
43191,43191,NIFTY,14-Mar-2024,21-Mar-2024,21400.0,831.9,22146.65,8.0
43192,43192,NIFTY,14-Mar-2024,21-Mar-2024,21450.0,792.35,22146.65,9.5
43193,43193,NIFTY,14-Mar-2024,28-Mar-2024,21000.0,1272.95,22146.65,11.0
43194,43194,NIFTY,14-Mar-2024,28-Mar-2024,22200.0,255.6,22146.65,189.25
43195,43195,NIFTY,14-Mar-2024,28-Mar-2024,24100.0,2.45,22146.65,1993.0
43196,43196,NIFTY,14-Mar-2024,28-Mar-2024,23800.0,2.9,22146.65,1545.0
43197,43197,NIFTY,14-Mar-2024,28-Mar-2024,21250.0,976.3,22146.65,17.3
43198,43198,NIFTY,14-Mar-2024,28-Mar-2024,25000.0,2.1,22146.65,2717.15
43199,43199,NIFTY,14-Mar-2024,28-Mar-2024,22350.0,176.55,22146.65,260.5
43200,43200,NIFTY,14-Mar-2024,28-Mar-2024,21500.0,798.8,22146.65,33.35
43201,43201,NIFTY,14-Mar-2024,28-Mar-2024,18000.0,4255.3,22146.65,2.1
43202,43202,NIFTY,14-Mar-2024,28-Mar-2024,21300.0,979.4,22146.65,18.9
43203,43203,NIFTY,14-Mar-2024,28-Mar-2024,20650.0,1580.0,22146.65,6.2
43204,43204,NIFTY,14-Mar-2024,28-Mar-2024,21650.0,652.25,22146.65,49.25
43205,43205,NIFTY,14-Mar-2024,28-Mar-2024,14000.0,8251.2,22146.65,1.45
43206,43206,NIFTY,14-Mar-2024,28-Mar-2024,22100.0,317.35,22146.65,151.35
43207,43207,NIFTY,14-Mar-2024,28-Mar-2024,22900.0,25.4,22146.65,655.9
43208,43208,NIFTY,14-Mar-2024,28-Mar-2024,20500.0,1770.3,22146.65,5.1
43209,43209,NIFTY,14-Mar-2024,28-Mar-2024,21550.0,742.85,22146.65,37.6
43210,43210,NIFTY,14-Mar-2024,28-Mar-2024,21700.0,621.85,22146.65,55.0
43211,43211,NIFTY,14-Mar-2024,28-Mar-2024,20100.0,2100.0,22146.65,4.2
43212,43212,NIFTY,14-Mar-2024,28-Mar-2024,21200.0,1083.05,22146.65,15.05
43213,43213,NIFTY,14-Mar-2024,28-Mar-2024,21050.0,1050.0,22146.65,11.6
43214,43214,NIFTY,14-Mar-2024,28-Mar-2024,23000.0,16.95,22146.65,748.35
43215,43215,NIFTY,14-Mar-2024,28-Mar-2024,19900.0,2395.0,22146.65,3.85
43216,43216,NIFTY,14-Mar-2024,28-Mar-2024,21800.0,534.2,22146.65,73.1
43217,43217,NIFTY,14-Mar-2024,28-Mar-2024,24000.0,3.05,22146.65,1730.1
43218,43218,NIFTY,14-Mar-2024,28-Mar-2024,20850.0,1335.0,22146.65,8.15
43219,43219,NIFTY,14-Mar-2024,28-Mar-2024,23450.0,4.75,22146.65,1200.0
43220,43220,NIFTY,14-Mar-2024,28-Mar-2024,23050.0,13.45,22146.65,800.0
43221,43221,NIFTY,14-Mar-2024,28-Mar-2024,23500.0,3.7,22146.65,1232.65
43222,43222,NIFTY,14-Mar-2024,28-Mar-2024,20900.0,1370.0,22146.65,8.85
43223,43223,NIFTY,14-Mar-2024,28-Mar-2024,21950.0,418.2,22146.65,106.45
43224,43224,NIFTY,14-Mar-2024,28-Mar-2024,22950.0,20.65,22146.65,699.45
43225,43225,NIFTY,14-Mar-2024,28-Mar-2024,23650.0,3.35,22146.65,1621.9
43226,43226,NIFTY,14-Mar-2024,28-Mar-2024,22800.0,38.9,22146.65,570.55
43227,43227,NIFTY,14-Mar-2024,28-Mar-2024,23250.0,6.35,22146.65,998.85
43228,43228,NIFTY,14-Mar-2024,28-Mar-2024,26000.0,1.85,22146.65,3749.75
43229,43229,NIFTY,14-Mar-2024,28-Mar-2024,23350.0,4.8,22146.65,1098.55
43230,43230,NIFTY,14-Mar-2024,28-Mar-2024,20000.0,2265.4,22146.65,4.4
43231,43231,NIFTY,14-Mar-2024,28-Mar-2024,20750.0,1705.0,22146.65,6.95
43232,43232,NIFTY,14-Mar-2024,28-Mar-2024,19550.0,2933.0,22146.65,3.0
43233,43233,NIFTY,14-Mar-2024,28-Mar-2024,24250.0,2.6,22146.65,2127.65
43234,43234,NIFTY,14-Mar-2024,28-Mar-2024,17000.0,5246.7,22146.65,2.05
43235,43235,NIFTY,14-Mar-2024,28-Mar-2024,19600.0,2550.75,22146.65,3.35
43236,43236,NIFTY,14-Mar-2024,28-Mar-2024,23950.0,2.5,22146.65,1376.7
43237,43237,NIFTY,14-Mar-2024,28-Mar-2024,20350.0,1793.95,22146.65,5.05
43238,43238,NIFTY,14-Mar-2024,28-Mar-2024,22300.0,200.65,22146.65,234.0
43239,43239,NIFTY,14-Mar-2024,28-Mar-2024,20150.0,2120.0,22146.65,13.55
43240,43240,NIFTY,14-Mar-2024,28-Mar-2024,20450.0,1647.2,22146.65,5.0
43241,43241,NIFTY,14-Mar-2024,28-Mar-2024,23550.0,3.7,22146.65,969.5
43242,43242,NIFTY,14-Mar-2024,28-Mar-2024,19650.0,2820.0,22146.65,2.8
43243,43243,NIFTY,14-Mar-2024,28-Mar-2024,23750.0,3.0,22146.65,1149.65
43244,43244,NIFTY,14-Mar-2024,28-Mar-2024,21150.0,1170.0,22146.65,13.85
43245,43245,NIFTY,14-Mar-2024,28-Mar-2024,16000.0,6255.0,22146.65,1.75
43246,43246,NIFTY,14-Mar-2024,28-Mar-2024,20550.0,1930.0,22146.65,5.5
43247,43247,NIFTY,14-Mar-2024,28-Mar-2024,20700.0,1550.0,22146.65,6.3
43248,43248,NIFTY,14-Mar-2024,28-Mar-2024,23300.0,5.4,22146.65,997.1
43249,43249,NIFTY,14-Mar-2024,28-Mar-2024,21900.0,458.25,22146.65,93.15
43250,43250,NIFTY,14-Mar-2024,28-Mar-2024,20950.0,1221.8,22146.65,9.7
43251,43251,NIFTY,14-Mar-2024,28-Mar-2024,24050.0,2.9,22146.65,1472.85
43252,43252,NIFTY,14-Mar-2024,28-Mar-2024,23100.0,10.65,22146.65,876.95
43253,43253,NIFTY,14-Mar-2024,28-Mar-2024,19500.0,2768.65,22146.65,2.9
43254,43254,NIFTY,14-Mar-2024,28-Mar-2024,22400.0,154.75,22146.65,288.5
43255,43255,NIFTY,14-Mar-2024,28-Mar-2024,22250.0,226.6,22146.65,209.85
43256,43256,NIFTY,14-Mar-2024,28-Mar-2024,20600.0,1660.15,22146.65,5.5
43257,43257,NIFTY,14-Mar-2024,28-Mar-2024,23850.0,3.1,22146.65,1717.1
43258,43258,NIFTY,14-Mar-2024,28-Mar-2024,23600.0,3.3,22146.65,1008.8
43259,43259,NIFTY,14-Mar-2024,28-Mar-2024,22600.0,82.0,22146.65,415.9
43260,43260,NIFTY,14-Mar-2024,28-Mar-2024,22650.0,69.2,22146.65,453.0
43261,43261,NIFTY,14-Mar-2024,28-Mar-2024,19000.0,3261.55,22146.65,2.5
43262,43262,NIFTY,14-Mar-2024,28-Mar-2024,19950.0,2109.0,22146.65,52.0
43263,43263,NIFTY,14-Mar-2024,28-Mar-2024,20050.0,2220.0,22146.65,4.05
43264,43264,NIFTY,14-Mar-2024,28-Mar-2024,23400.0,4.45,22146.65,1140.15
43265,43265,NIFTY,14-Mar-2024,28-Mar-2024,21100.0,1175.2,22146.65,12.0
43266,43266,NIFTY,14-Mar-2024,28-Mar-2024,20400.0,1869.35,22146.65,5.15
43267,43267,NIFTY,14-Mar-2024,28-Mar-2024,15000.0,7200.0,22146.65,1.4
43268,43268,NIFTY,14-Mar-2024,28-Mar-2024,19850.0,2400.0,22146.65,66.85
43269,43269,NIFTY,14-Mar-2024,28-Mar-2024,22850.0,31.4,22146.65,604.25
43270,43270,NIFTY,14-Mar-2024,28-Mar-2024,20800.0,1454.15,22146.65,7.55
43271,43271,NIFTY,14-Mar-2024,28-Mar-2024,22500.0,114.4,22146.65,347.3
43272,43272,NIFTY,14-Mar-2024,28-Mar-2024,20200.0,2031.05,22146.65,4.55
43273,43273,NIFTY,14-Mar-2024,28-Mar-2024,22700.0,57.0,22146.65,492.8
43274,43274,NIFTY,14-Mar-2024,28-Mar-2024,22050.0,349.35,22146.65,133.4
43275,43275,NIFTY,14-Mar-2024,28-Mar-2024,22750.0,47.2,22146.65,536.8
43276,43276,NIFTY,14-Mar-2024,28-Mar-2024,23200.0,7.15,22146.65,940.05
43277,43277,NIFTY,14-Mar-2024,28-Mar-2024,21400.0,891.35,22146.65,24.95
43278,43278,NIFTY,14-Mar-2024,28-Mar-2024,23900.0,2.8,22146.65,1538.65
43279,43279,NIFTY,14-Mar-2024,28-Mar-2024,21600.0,701.6,22146.65,42.5
43280,43280,NIFTY,14-Mar-2024,28-Mar-2024,21850.0,493.2,22146.65,82.1
43281,43281,NIFTY,14-Mar-2024,28-Mar-2024,23150.0,8.5,22146.65,899.65
43282,43282,NIFTY,14-Mar-2024,28-Mar-2024,20250.0,1900.0,22146.65,4.4
43283,43283,NIFTY,14-Mar-2024,28-Mar-2024,23700.0,3.05,22146.65,1316.05
43284,43284,NIFTY,14-Mar-2024,28-Mar-2024,27000.0,1.6,22146.65,4675.0
43285,43285,NIFTY,14-Mar-2024,28-Mar-2024,21450.0,834.0,22146.65,29.1
43286,43286,NIFTY,14-Mar-2024,28-Mar-2024,19700.0,2550.1,22146.65,3.4
43287,43287,NIFTY,14-Mar-2024,28-Mar-2024,24200.0,2.55,22146.65,1609.35
43288,43288,NIFTY,14-Mar-2024,28-Mar-2024,19800.0,2430.0,22146.65,3.8
43289,43289,NIFTY,14-Mar-2024,28-Mar-2024,19750.0,2387.9,22146.65,51.0
43290,43290,NIFTY,14-Mar-2024,28-Mar-2024,20300.0,1997.25,22146.65,4.45
43291,43291,NIFTY,14-Mar-2024,28-Mar-2024,22150.0,284.55,22146.65,168.25
43292,43292,NIFTY,14-Mar-2024,28-Mar-2024,21750.0,566.9,22146.65,63.75
43293,43293,NIFTY,14-Mar-2024,28-Mar-2024,21350.0,941.25,22146.65,22.1
43294,43294,NIFTY,14-Mar-2024,28-Mar-2024,22450.0,133.45,22146.65,316.55
43295,43295,NIFTY,14-Mar-2024,28-Mar-2024,22000.0,385.4,22146.65,118.65
43296,43296,NIFTY,14-Mar-2024,28-Mar-2024,24150.0,2.7,22146.65,1570.35
43297,43297,NIFTY,14-Mar-2024,28-Mar-2024,22550.0,97.45,22146.65,382.3
43298,43298,NIFTY,14-Mar-2024,04-Apr-2024,21800.0,660.0,22146.65,96.25
43299,43299,NIFTY,14-Mar-2024,04-Apr-2024,22650.0,130.35,22146.65,631.8
43300,43300,NIFTY,14-Mar-2024,04-Apr-2024,22150.0,374.35,22146.65,198.95
43301,43301,NIFTY,14-Mar-2024,04-Apr-2024,23200.0,21.75,22146.65,950.8
43302,43302,NIFTY,14-Mar-2024,04-Apr-2024,23550.0,11.05,22146.65,1230.9
43303,43303,NIFTY,14-Mar-2024,04-Apr-2024,21750.0,837.55,22146.65,90.8
43304,43304,NIFTY,14-Mar-2024,04-Apr-2024,21850.0,568.8,22146.65,108.6
43305,43305,NIFTY,14-Mar-2024,04-Apr-2024,20550.0,1858.7,22146.65,18.4
43306,43306,NIFTY,14-Mar-2024,04-Apr-2024,21250.0,1227.35,22146.65,25.05
43307,43307,NIFTY,14-Mar-2024,04-Apr-2024,20700.0,1717.7,22146.65,14.7
43308,43308,NIFTY,14-Mar-2024,04-Apr-2024,22500.0,187.25,22146.65,361.25
43309,43309,NIFTY,14-Mar-2024,04-Apr-2024,22950.0,58.0,22146.65,843.15
43310,43310,NIFTY,14-Mar-2024,04-Apr-2024,21200.0,1107.0,22146.65,25.95
43311,43311,NIFTY,14-Mar-2024,04-Apr-2024,21350.0,1144.3,22146.65,38.15
43312,43312,NIFTY,14-Mar-2024,04-Apr-2024,21100.0,1355.95,22146.65,61.0
43313,43313,NIFTY,14-Mar-2024,04-Apr-2024,20200.0,2194.85,22146.65,7.5
43314,43314,NIFTY,14-Mar-2024,04-Apr-2024,23850.0,58.7,22146.65,1490.65
43315,43315,NIFTY,14-Mar-2024,04-Apr-2024,23800.0,5.2,22146.65,1446.35
43316,43316,NIFTY,14-Mar-2024,04-Apr-2024,20850.0,1579.3,22146.65,36.5
43317,43317,NIFTY,14-Mar-2024,04-Apr-2024,20950.0,1488.75,22146.65,21.2
43318,43318,NIFTY,14-Mar-2024,04-Apr-2024,21150.0,1312.55,22146.65,67.25
43319,43319,NIFTY,14-Mar-2024,04-Apr-2024,23700.0,8.0,22146.65,1358.85
43320,43320,NIFTY,14-Mar-2024,04-Apr-2024,22400.0,233.8,22146.65,311.15
43321,43321,NIFTY,14-Mar-2024,04-Apr-2024,22300.0,287.55,22146.65,257.85
43322,43322,NIFTY,14-Mar-2024,04-Apr-2024,21450.0,1063.6,22146.65,44.55
43323,43323,NIFTY,14-Mar-2024,04-Apr-2024,22350.0,253.4,22146.65,283.2
43324,43324,NIFTY,14-Mar-2024,04-Apr-2024,20300.0,2098.0,22146.65,9.8
43325,43325,NIFTY,14-Mar-2024,04-Apr-2024,22450.0,210.75,22146.65,331.6
43326,43326,NIFTY,14-Mar-2024,04-Apr-2024,20450.0,1953.85,22146.65,3.25
43327,43327,NIFTY,14-Mar-2024,04-Apr-2024,21700.0,874.25,22146.65,81.45
43328,43328,NIFTY,14-Mar-2024,04-Apr-2024,21950.0,512.7,22146.65,132.5
43329,43329,NIFTY,14-Mar-2024,04-Apr-2024,21550.0,695.0,22146.65,57.0
43330,43330,NIFTY,14-Mar-2024,04-Apr-2024,23400.0,11.85,22146.65,1107.4
43331,43331,NIFTY,14-Mar-2024,04-Apr-2024,23300.0,15.2,22146.65,1027.9
43332,43332,NIFTY,14-Mar-2024,04-Apr-2024,21000.0,1345.3,22146.65,17.9
43333,43333,NIFTY,14-Mar-2024,04-Apr-2024,20400.0,2001.75,22146.65,12.7
43334,43334,NIFTY,14-Mar-2024,04-Apr-2024,21900.0,550.0,22146.65,119.2
43335,43335,NIFTY,14-Mar-2024,04-Apr-2024,21050.0,1399.75,22146.65,22.85
43336,43336,NIFTY,14-Mar-2024,04-Apr-2024,20800.0,1625.15,22146.65,14.7
43337,43337,NIFTY,14-Mar-2024,04-Apr-2024,21500.0,1093.3,22146.65,53.55
43338,43338,NIFTY,14-Mar-2024,04-Apr-2024,23500.0,9.7,22146.65,1189.2
43339,43339,NIFTY,14-Mar-2024,04-Apr-2024,24050.0,11.0,22146.65,1671.5
43340,43340,NIFTY,14-Mar-2024,04-Apr-2024,24250.0,3.25,22146.65,1857.05
43341,43341,NIFTY,14-Mar-2024,04-Apr-2024,23950.0,6.9,22146.65,1580.45
43342,43342,NIFTY,14-Mar-2024,04-Apr-2024,22700.0,113.15,22146.65,485.0
43343,43343,NIFTY,14-Mar-2024,04-Apr-2024,22050.0,442.8,22146.65,164.55
43344,43344,NIFTY,14-Mar-2024,04-Apr-2024,21300.0,1185.55,22146.65,33.35
43345,43345,NIFTY,14-Mar-2024,04-Apr-2024,20250.0,2146.35,22146.65,8.6
43346,43346,NIFTY,14-Mar-2024,04-Apr-2024,23250.0,18.95,22146.65,989.0
43347,43347,NIFTY,14-Mar-2024,04-Apr-2024,22900.0,63.85,22146.65,735.8
43348,43348,NIFTY,14-Mar-2024,04-Apr-2024,22550.0,166.65,22146.65,385.7
43349,43349,NIFTY,14-Mar-2024,04-Apr-2024,21400.0,950.0,22146.65,41.45
43350,43350,NIFTY,14-Mar-2024,04-Apr-2024,20350.0,2049.8,22146.65,11.2
43351,43351,NIFTY,14-Mar-2024,04-Apr-2024,23150.0,35.05,22146.65,914.0
43352,43352,NIFTY,14-Mar-2024,04-Apr-2024,20750.0,1671.25,22146.65,29.3
43353,43353,NIFTY,14-Mar-2024,04-Apr-2024,22600.0,148.8,22146.65,423.6
43354,43354,NIFTY,14-Mar-2024,04-Apr-2024,23350.0,65.3,22146.65,1067.35
43355,43355,NIFTY,14-Mar-2024,04-Apr-2024,23050.0,39.9,22146.65,839.95
43356,43356,NIFTY,14-Mar-2024,04-Apr-2024,24200.0,5.5,22146.65,1810.25
43357,43357,NIFTY,14-Mar-2024,04-Apr-2024,22850.0,69.15,22146.65,702.6
43358,43358,NIFTY,14-Mar-2024,04-Apr-2024,23600.0,9.65,22146.65,1273.05
43359,43359,NIFTY,14-Mar-2024,04-Apr-2024,23750.0,7.1,22146.65,1402.4
43360,43360,NIFTY,14-Mar-2024,04-Apr-2024,23000.0,45.75,22146.65,713.7
43361,43361,NIFTY,14-Mar-2024,04-Apr-2024,20600.0,1811.45,22146.65,12.4
43362,43362,NIFTY,14-Mar-2024,04-Apr-2024,23900.0,6.0,22146.65,1535.4
43363,43363,NIFTY,14-Mar-2024,04-Apr-2024,23450.0,10.1,22146.65,1148.05
43364,43364,NIFTY,14-Mar-2024,04-Apr-2024,21600.0,713.15,22146.65,65.35
43365,43365,NIFTY,14-Mar-2024,04-Apr-2024,20650.0,1764.45,22146.65,23.35
43366,43366,NIFTY,14-Mar-2024,04-Apr-2024,20500.0,1906.2,22146.65,10.4
43367,43367,NIFTY,14-Mar-2024,04-Apr-2024,24000.0,4.75,22146.65,1625.8
43368,43368,NIFTY,14-Mar-2024,04-Apr-2024,22200.0,341.5,22146.65,214.75
43369,43369,NIFTY,14-Mar-2024,04-Apr-2024,24100.0,4.65,22146.65,1717.5
43370,43370,NIFTY,14-Mar-2024,04-Apr-2024,20900.0,1533.85,22146.65,15.55
43371,43371,NIFTY,14-Mar-2024,04-Apr-2024,22750.0,98.5,22146.65,638.6
43372,43372,NIFTY,14-Mar-2024,04-Apr-2024,23100.0,30.65,22146.65,876.15
43373,43373,NIFTY,14-Mar-2024,04-Apr-2024,22250.0,311.4,22146.65,239.25
43374,43374,NIFTY,14-Mar-2024,04-Apr-2024,21650.0,911.0,22146.65,73.3
43375,43375,NIFTY,14-Mar-2024,04-Apr-2024,23650.0,10.8,22146.65,1315.75
43376,43376,NIFTY,14-Mar-2024,04-Apr-2024,22800.0,85.65,22146.65,475.0
43377,43377,NIFTY,14-Mar-2024,04-Apr-2024,22000.0,473.75,22146.65,146.1
43378,43378,NIFTY,14-Mar-2024,04-Apr-2024,22100.0,406.45,22146.65,179.15
43379,43379,NIFTY,14-Mar-2024,04-Apr-2024,24150.0,4.95,22146.65,1763.75
43380,43380,NIFTY,14-Mar-2024,10-Apr-2024,21000.0,1639.25,22146.65,15.05
43381,43381,NIFTY,14-Mar-2024,10-Apr-2024,21150.0,1497.65,22146.65,22.5
43382,43382,NIFTY,14-Mar-2024,10-Apr-2024,22200.0,400.95,22146.65,248.25
43383,43383,NIFTY,14-Mar-2024,10-Apr-2024,22250.0,469.2,22146.65,279.05
43384,43384,NIFTY,14-Mar-2024,10-Apr-2024,20750.0,1879.9,22146.65,7.25
43385,43385,NIFTY,14-Mar-2024,10-Apr-2024,20800.0,1831.4,22146.65,8.45
43386,43386,NIFTY,14-Mar-2024,10-Apr-2024,23700.0,71.15,22146.65,1130.1
43387,43387,NIFTY,14-Mar-2024,10-Apr-2024,22450.0,481.0,22146.65,451.0
43388,43388,NIFTY,14-Mar-2024,10-Apr-2024,20250.0,2370.9,22146.65,1.35
43389,43389,NIFTY,14-Mar-2024,10-Apr-2024,23500.0,18.95,22146.65,963.05
43390,43390,NIFTY,14-Mar-2024,10-Apr-2024,23850.0,11.95,22146.65,1261.1
43391,43391,NIFTY,14-Mar-2024,10-Apr-2024,22650.0,170.0,22146.65,391.8
43392,43392,NIFTY,14-Mar-2024,10-Apr-2024,22800.0,130.0,22146.65,473.15
43393,43393,NIFTY,14-Mar-2024,10-Apr-2024,21650.0,1051.25,22146.65,113.5
43394,43394,NIFTY,14-Mar-2024,10-Apr-2024,21350.0,1313.55,22146.65,37.15
43395,43395,NIFTY,14-Mar-2024,10-Apr-2024,23300.0,18.75,22146.65,807.4
43396,43396,NIFTY,14-Mar-2024,10-Apr-2024,22100.0,443.4,22146.65,209.45
